"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Likes,Shares,Comments,Saves,Reach,Follows
17903831364200094,17841413390071444,thm.business,"THM Business School, Gießen","🇺🇸🇩🇪 Gießen Week 2024 – Highlights im Schnelldurchlauf!
Internationale Begegnungen, spannende Exkursionen und echte Teamarbeit – eine Woche voller Eindrücke, die bleiben. 🌍✨

🇺🇸🇩🇪 Gießen Week 2024 – Quick Highlights Reel!
International exchange, exciting excursions, and real teamwork – a week full of unforgettable moments. 🌍✨

#thm #thmbusiness #thmbusinessschool #studiereningiessen #GießenWeek #ReelHighlights #ATUinGießen #FachbereichWirtschaft #THMInternational #StudyAbroad #GlobalExchange #Unvergesslich

Video: Sophia Schweitzer 
Kamera: Andreas Deublein, Julian Horn und Sophia Schweitzer",32,"07/02/2025 01:42",https://www.instagram.com/reel/DLmVi21Igbs/,"IG reel",,Lifetime,3630,91,4,3,0,,
18060260786005531,17841413390071444,thm.business,"THM Business School, Gießen","🇺🇸🤝🇩🇪 Gießen Week Part 1 – Ein gelungener Start!

Kicking off an inspiring week full of exchange, teamwork and unforgettable moments!

Am Mittwoch, den 11.06., durften wir unsere Gäste von der Arkansas Tech University im Rahmen der “Gießen Week” herzlich willkommen heißen! Nach einem gemeinsamen Frühstück und der Begrüßung durch unseren Dekan Prof. Dr. Jens Klose ging es direkt an die Projektarbeit. 💼🌍

Am Donnerstag erkundeten die Studierenden bei einer Stadtrallye Gießen, bevor unser Präsident Prof. Dr. Matthias Willems persönlich begrüßte. Am Nachmittag stand ein Besuch der Leica Welt in Wetzlar auf dem Programm und abgerundet durch einen entspannten Abend im Restaurant an der Lahn. 📷🍽️🌿

Der Freitag begann akademisch mit einem spannenden Vortrag von Prof. Dr. Jens Klose. 🎤📚

Das waren nur einige Highlights – Part 2 folgt! 📸

⸻

🇺🇸 English Version 

🇺🇸🤝🇩🇪 Gießen Week Part 1 – A Great Start!
Kicking off an inspiring week full of exchange, teamwork and unforgettable moments!

On Wednesday, June 11, we had the pleasure of welcoming our guests from Arkansas Tech University as part of the “Gießen Week.” After a shared breakfast and a warm welcome by our Dean, Prof. Dr. Jens Klose, the students jumped right into collaborative project work. 💼🌍

Thursday began with a city rally through Gießen, followed by a short visit from our University President, Prof. Dr. Matthias Willems. In the afternoon, the group visited the Leica World in Wetzlar and ending the day with a relaxed dinner at a restaurant by the river Lahn. 📷🍽️🌿

Friday kicked off with an academic highlight: a lecture by Prof. Dr. Jens Klose. 🎤📚

And that’s just the beginning – Part 2 is coming soon! 📸

#thm #thmbusiness #studiereningiessen #GießenWeek #InternationalExperience #ATUinGießen #HessenMeetsArkansas #THMInternational #LeicaWorld #TeamWorkAcrossBorders #GlobalExchange

Fotos: Sophie Hopp und Sophia Schweitzer",0,"07/01/2025 06:36",https://www.instagram.com/p/DLkSuvSovcM/,"IG carousel",,Lifetime,10663,107,6,0,0,,
18096686668591453,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Is it procrastination or performance pressure? (yes.) 🤫

#collegelife #trending #collegehumour #relatable #heckyeahtechyeah #standingonbusiness",6,"06/30/2025 08:58",https://www.instagram.com/reel/DLh9fomRcVK/,"IG reel",,Lifetime,3020,142,4,0,2,1867,0
18111501658501787,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","going places, literally 🇺🇸
#washingtondc #DC #NMGZ #nmgzcommunity",0,"06/26/2025 16:05",https://www.instagram.com/p/DLYb61HxyGL/,"IG carousel",,Lifetime,15509,217,2,2,1,3808,0
18089806882651324,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","✨ Meet Elis, one of our newest Good as Gold Ambassadors 💛 Originally from Russia, she defines bravery as leaving everything familiar to chase something greater.

When asked what inspires her, she said:
“I’m inspired by other international students who face challenges like separation from family, language barriers, and cultural differences to get a good education.” 🌍📚 

Whether it’s a return or a return on investment, she’s got it handled 🎾 Welcome to the team, @elis.gergel! We’re so glad you’re here!

#GoodAsGold #ATUbusiness #ATUglobal #heckyeahtechyeah #finance",0,"06/23/2025 16:15",https://www.instagram.com/p/DLQuqa4RLSF/,"IG carousel",,Lifetime,9521,96,5,4,0,1333,0
18079207234850568,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","It’s been a long time coming, but… 🚙
alt. caption: my boss is cooler than yours 💁🏼‍♀️

#golfcart #miracleshappen #heckyeahtechyeah",11,"06/20/2025 10:00",https://www.instagram.com/reel/DLIVTDnx8AM/,"IG reel",,Lifetime,4414,128,11,10,1,2594,0
18029793254481092,17841407212202928,thm.fachschaft.wirtschaft,"THM Fachschaft Wirtschaft","Who knew one week could mean so much?
International Business Simulation Blended 749 – the second part of this incredible journey, the Gießen Week, with the amazing students from ATU Arkansas has been nothing short of unforgettable.
We came in as strangers and left as friends. In just a few days, we created memories that feel like they’ve been building for years.
So much laughter, deep talks, culture, connection, and shared dreams(and of course some tears at the end).
There’s a special kind of magic when people from different places come together and feel this seen, this supported, this connected.

All that’s left to feel is: gratitude. humanity. unity.🌍💛💚 

See you later! Bis später!",0,"06/19/2025 02:58",https://www.instagram.com/p/DLFANwWMpLD/,"IG carousel",,Lifetime,6822,94,8,5,0,,
18192568903312593,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","If she could relive any day at @arkansastech , it would be her very first one 🥹

Meet @hannahhhardesty 💚💛 She’s a Business Management major + Pre-Law minor (not a Gemini vegetarian) and now a Good as Gold Ambassador!

From Greek Life to @atu_sab, she’s been involved, intentional, and spreading positivity wherever she goes.

That’s what makes her Good as Gold! 🌟

#goodasgold #atubusiness #collegelife",0,"06/17/2025 13:05",https://www.instagram.com/p/DLA8F32xaA-/,"IG carousel",,Lifetime,6444,209,3,12,0,1316,0
17892233502254744,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Get Dad what he really wants this Father’s Day.

We found the ultimate dad-approved gift at @mikejohnsonspowersports in Russellville: 💥 2024 Kawasaki Ninja 7 Hybrid ABS 🔥 Just $4,999  ⚡️60 MPG, hybrid-electric, and fully legendary

It’s giving horsepower. It’s giving sustainability. It’s giving favorite child status.

🎯 Available now through July 31 or until it’s gone.

While you’re there, check out the Polaris All Out Summer event for even more savings on select rides.

Family-owned and trusted since 1978, Mike Johnson’s Powersports is a full-service dealership backed by decades of passion and expertise.
📍120 E. Parkway Dr., Russellville 📞 (479) 968-7110

#FathersDay #MikeJohnsonsPowersports #SupportLocal #KawasakiNinja7 #AllOutSummer #ShopSmall",13,"06/13/2025 09:41",https://www.instagram.com/reel/DK2Q7I-x5Tq/,"IG reel",,Lifetime,22675,347,18,5,2,17345,3
17848626825454864,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","📍new to campus, not new to making a great impression

Meet Wapiti! 👉🏻@wapiti_hunter_oak_mefford 

He’s a transfer student from @northarkansascollege and he somehow already knows everyone here? 🤷🏼 From campus events to making himself known in Rothwell, he’s clearly the life of the party and we love to see it. 🪩

As a Good as Gold Ambassador, he’s here to share what it’s like to transfer in and turn heads while doing it. We’re excited to see his student experience this year! 🤩

#goodasgold #goldstandard #collegelife #transferstudent #transfer #heckyeahtechyeah #maincharacterenergy",0,"06/12/2025 09:17",https://www.instagram.com/p/DKzqA1DxHyE/,"IG carousel",,Lifetime,9177,183,22,10,0,2652,2
18276439561282837,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Guten Tag from Germany! 🇩🇪 

Our students have officially arrived at @thm.business for year three of this incredible international experience 🌏 Watch this space as they take over our account and share their experience! 👀

📍Nymphenburg Palace

#ATUbusiness #ATUglobal #THM #ATUtravels #studyabroad #germany",0,"06/09/2025 09:42",https://www.instagram.com/p/DKr-iJ0x7PE/,"IG carousel",,Lifetime,14672,257,8,5,3,3927,3
17973533777890395,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Did it hurt? When you realized we’re the better vibe? 🥺

#heckyeahtechyeah",9,"06/07/2025 15:15",https://www.instagram.com/reel/DKnaQsPJNIl/,"IG reel",,Lifetime,1386,29,5,5,0,751,0
18067193762485501,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","📸 BTS with some of Arkansas’ emerging leaders!

We were honored to host the SOLA crew at @arkansastech this week, and this morning’s shoot with @atumarcomm was the perfect send off 💚💛

Wishing these student leaders all the best as they take what they’ve learned here and lead with purpose. We hope to see you on campus with us soon 🫶🏼

This week was powered by collaboration, community, and coffee ☕️ 

#SOLA2025 #ArkansasTech #HeckYeahTechYeah #FutureLeaders #BTS #ThisIsATU #FBLA #DECA #FCCLA #FFA #SKILLSUSA #HOSA #TSA #EDUCATORSRISING",20,"06/06/2025 12:00",https://www.instagram.com/reel/DKkgASex-NJ/,"IG reel",,Lifetime,6735,66,49,2,1,4090,2
17997708437795024,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","🚨 Tomorrow’s the day! 🚨

High school juniors, are you ready to LEVEL UP?! 💥

We’re rolling out the green and gold carpet just for YOU and someone is going to win a SCHOLARSHIP!!! Come explore campus and see what life at @arkansastech would be like! ✨ (spoiler: the best).

💚 Tap the link in our bio to register. It’s not too late! 

#LevelUp #LevelUpATU #HeckYeahTechYeah #CollegeLife",5,"06/04/2025 09:18",https://www.instagram.com/reel/DKfDJJsRvUq/,"IG reel",,Lifetime,2954,33,3,1,0,1396,1
18190645927313416,17841403918223670,ashley_.m,"Ashley Muller ☻","Accountant Barbie at your service! 💅🏻🩷💄 
I had a great day at the Capitol for my first day of internship with AR Legislative Audit! This is a great opportunity to step into my field before graduation. I am excited to learn from this experience this summer! 👜🩷#goodasgold #accountant #auditing #internship #arkansastech #accountantbarbie",0,"06/02/2025 13:34",https://www.instagram.com/p/DKaXjaMvT2p/,"IG carousel",,Lifetime,5290,279,3,34,0,,
18116126731425553,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Not us romanticizing Boston again 😫
@allie_stoll @nikki_victory",0,"05/31/2025 10:04",https://www.instagram.com/p/DKU17g_xqcS/,"IG carousel",,Lifetime,2446,110,2,9,0,951,0
18054533351344274,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","🌟 Meet one of our new Good as Gold Ambassadors and our very first Ag major to join the team! 🌱💛

Kaitlyn McGuire is passionate about the future of agriculture and says Principles of Agricultural Business helped deepen that passion by showing how “everything is interconnected in the ag economy.”

Her go-to professor? Mr. Charles Metz. “He’s someone you can always count on for a laugh or a thoughtful conversation. He truly cares about his students.”

We’re so excited to have @kaitlyn_nicole_89 helping us share the ATU experience from the ag student perspective! 🤳🐾

#GoodAsGold #agbusiness #thisisATU #ag #HeckYeahTechYeah #agriculture #collegelife #arkag #agribusiness #unclecharlie",0,"05/29/2025 09:45",https://www.instagram.com/p/DKPqFrBRCgP/,"IG carousel",,Lifetime,2866,78,10,9,1,1076,0
18017791337717390,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","If the world gets a version of you as fun, brilliant, and bold as we got… it’s in good hands.

#Graduation #HeckYeahTechYeah #ThisIsATU #ArkansasTech #CollegeLife #Trending #TrendingReels #ATUbusiness",20,"05/27/2025 16:45",https://www.instagram.com/reel/DKLQm8jxpD9/,"IG reel",,Lifetime,2443,124,7,1,4,1543,1
17893245183237283,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","If you’ve been at @arkansastech for more than five minutes, you probably know @nikki_victory 🙌🏼

This Junior Business Management and Digital Marketing major is already making waves, and now she’s adding Good as Gold Ambassador to her resume. 💚💛

We asked: “What’s one thing you wish more students knew about the College of Business and Economic Development?”

Nikki told us: “I wish more students knew just how fun the events were. You don’t have to be a business major to participate. You meet so many cool people and can even win amazing prizes.”

Let’s just say... the gold standard keeps rising. ⭐️⭐️⭐️⭐️⭐️

#GoodAsGold #HeckYeahTechYeah #ATUbusiness #CollegeLife",0,"05/26/2025 10:00",https://www.instagram.com/p/DKH9dsBxasK/,"IG carousel",,Lifetime,2917,94,4,2,0,1251,0
18046806512393660,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Step inside Dreami Tea and you’ll find more than boba💛

You’ll find a small business rooted in generosity, belonging, and hope.

Founded by an ATU alumna with a dream to give back, Dreami Tea offers support to students who aren’t eligible for scholarships, opens its doors to small entrepreneurs, and hosts a community calendar full of events, movie screenings, book clubs, and more.⭐️

This space is proof that one person’s dream can uplift an entire town. This is your sign to stop by, sip something sweet, and feel at home. 🧋

Tomorrow is CATURDAY at Dreami Tea. Show them a picture of a rescue cat at checkout to receive 10% off your order 😻

#DreamiTea #Boba #Russellville #ShopSmall #ShopLocal #WomenInBusiness #ATU  #ArkansasEntrepreneurs #GiveBack #SmallBusiness #SmallBusinessOwner #ATUbusiness",79,"05/23/2025 16:07",https://www.instagram.com/reel/DKA4fn3xgr5/,"IG reel",,Lifetime,4341,166,25,2,5,2528,0
18110305072495046,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Certified. Professional. Awesome. 😎 

Congrats to Dr. Sidd Bhambhwani on officially becoming a CPA!

#CPA #HeckYeahTechYeah #professor #accounting #ATUbusiness",0,"05/20/2025 15:45",https://www.instagram.com/p/DJ5IMIxRAmV/,"IG image",,Lifetime,1325,52,7,0,0,592,0
18504089674024867,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","The all-star special: grads, alums, faculty, and waffles. 

#ATUtraditions #WaffleHouse #Graduation #AfterParty #CollegeLife #CampusLife",0,"05/18/2025 16:30",https://www.instagram.com/p/DJ0Dw_yR4Ag/,"IG image",,Lifetime,3393,80,5,1,3,1360,1
18066921196992055,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Dr. Hopson’s in her regalia era 🎓💁🏻‍♀️

#DBA #LookWhatYouMadeMeDo #Doctor #Reputation #TaylorSwift #Swiftie #ATUBusiness #Professor #WomenInBusiness #Accounting",13,"05/16/2025 20:26",https://www.instagram.com/reel/DJvVC2axD7t/,"IG reel",,Lifetime,2648,65,5,1,0,1491,0
17864489928391768,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Love a little unexpected brand placement 👀

TECHnically not an ATU shirt… but we’re running with the promotional opportunity anyway 🏃🏽‍♀️

#HeckYeahTechYeah #ArkansasTech #CollegeLife #Trending #TrendingReels",10,"05/15/2025 12:39",https://www.instagram.com/reel/DJr6BxMRr0d/,"IG reel",,Lifetime,6278,163,30,5,3,3471,1
18031158971394119,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","POV: You say yes to opportunities and end up at the Walmart Sophomore Summit. 🔆
@dannyant took over our account and proved that ATU students show up, stand out, and make it count. Turns out, being “that student” is kind of our thing. 

#walmart #samsclub #careeropportunities #accounting #finance #networking #collegelife #heckyeahtechyeah #sophomoreyear",0,"05/14/2025 13:00",https://www.instagram.com/p/DJpYjRWR5tF/,"IG carousel",,Lifetime,6053,108,4,1,3,1990,0
17978531393703969,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Still in the Top 6%. Still That School. 😌

AACSB accreditation for the ATU LeMoyne Smith School of Business has officially been
REAFFIRMED! 🙌🏼💚💛

What does that mean for you?
⭐️ Challenging courses
⭐️ Real-world prep
⭐️ Opportunities that set you apart

Basically: you’re in the right place. 🌎

#ATUBusiness #AACSB #ThisIsATU #GoldStandard #ArkansasTech #HeckYeahTechYeah",0,"05/12/2025 10:00",https://www.instagram.com/p/DJj6TWmxi1g/,"IG image",,Lifetime,1987,70,8,0,0,982,3
18505655986051726,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Remember when a handmade card was the ultimate Mother’s Day gift? 🥹

Some of our students brought that tradition back this week because no matter how grown up we get, we never outgrow needing our moms.

To every mom, stepmom, grandma, aunt, and mother figure, we’re grateful for all the love you give. And with graduation just behind us, this one feels extra special. We know who helped get our grads here.

Tag your mom (or your biggest supporter) and tell her how much she means to you.

Happy Mother’s Day from all of us at the College of Business and Economic Development 💗

#mothersday #callyourmom #collegelife #heckyeahtechyeah #arkansastech #handmade #thisisatu",0,"05/11/2025 10:00",https://www.instagram.com/p/DJhVkWeRMJE/,"IG carousel",,Lifetime,11853,291,10,2,0,4349,0
18024210443650805,17841400588879469,_livjohnson34,"liv 🍓","liv johnson, mba 🎓

stay tuned for marketing instructor liv ✨

#goodasgold #gradstudent #mba #graduation #gradschool #arkansastech #heckyeahtechyeah",0,"05/10/2025 11:15",https://www.instagram.com/p/DJe5Sr9ge4X/,"IG carousel",,Lifetime,2477,125,0,3,0,,
18368313112120531,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Cap. Gown. Signature. Legacy. 🎓
And just like that, they became ATU alumni.

#Graduation #GraduationDay #ATUBusiness #CollegeLife #ArkansasTech #HeckYeahTechYeah #NightChanges",57,"05/09/2025 22:51",https://www.instagram.com/reel/DJdjjOItC81/,"IG reel",,Lifetime,14005,531,44,3,14,7877,4
17900795550179347,17841400496704543,josiahhcarterr,LOVE,"Junior is officially over already! Come watch me close it out officially! Ft. LeBron James highlights

#goodasgold #heckyeatechyea #lebron #basketball #accounting #atubusiness",62,"05/07/2025 11:25",https://www.instagram.com/reel/DJXLy5rxVX_/,"IG reel",,Lifetime,5493,150,7,6,0,,
17908505163111196,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","🏆 Awards Season 🏆

From the classroom, to the course, to the community, our students have been showing up and showing out! 

Swipe through to see a sample of academic excellence, athletic wins, and standout service and involvement. 

BRB adding “award-winning” to everyone’s resumes 🌟

#atubusiness #collegelife #heckyeahtechyeah #studentsuccess #techwins #atuexcellence #thisisatu",0,"05/06/2025 09:16",https://www.instagram.com/p/DJUYisqRO51/,"IG carousel",,Lifetime,5214,96,10,3,0,1700,0
17921613546072911,17841403918223670,ashley_.m,"Ashley Muller ☻","studying for my last spring semester of finals is making me a busy woman!! 📚✏️📓 can’t believe I only have one semester left after tomorrow! #goodasgold #finals #accounting #arkansastech",0,"05/05/2025 10:10",https://www.instagram.com/p/DJR57l4ucS3/,"IG carousel",,Lifetime,4814,209,4,7,0,,
17908490544110334,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Time to lock in 😤 

You didn’t come this far just to come this far. Finish strong! You’ve got this! 

#finals #finalsweek #collegelife #ATUBusiness #HeckYeahTechYeah #exam #awkward #arkansastech",23,"05/04/2025 16:00",https://www.instagram.com/reel/DJP9KkcR6vP/,"IG reel",,Lifetime,10251,242,44,6,3,5574,2
18078714289746415,17841404299442673,savannah.g.rodriguez,"Savannah Rodriguez","Reading day well spent! Good luck on finals! 💚💛 

#heckyeahtechyeah #finalsweek #deadday",0,"05/02/2025 15:08",https://www.instagram.com/p/DJKtqY_JMle/,"IG carousel",,Lifetime,7509,190,3,0,0,,
17855472561378983,17841401497413900,karson.hutchins,"Karson Hutchins","Apply to be a Good as Gold Ambassador TODAY!! Applications close May 9! 🌟

Who is eligible? Students in business, agriculture, or tourism! 

Perks include a scholarship, early registration, connections, AND MORE! 

Apply using the link in @atu_business bio! 💚💛

#goodasgold #go2atu #atubusiness",6,"05/01/2025 16:00",https://www.instagram.com/reel/DJIOxEGv9ul/,"IG reel",,Lifetime,2439,46,3,0,0,,
